md_file,kind,url
content/posts/2011-05-01-no-ser-mas-que-un-objeto-una-propiedad.md,raw_url,http://leathermusings.blogspot.com/2011/04/thing-for-week.html
content/posts/2011-05-01-no-ser-mas-que-un-objeto-una-propiedad.md,raw_url,http://www.leatherviews.com/
content/posts/2011-05-01-preparado-para-salir.md,raw_url,http://www.flickr.com/photos/bruxmask/
content/posts/2011-05-04-botudo-decuero.md,raw_url,http://www.facebook.com/#!/profile.php?id=100000296582561
content/posts/2011-05-15-karlkuir.md,raw_url,http://www.recon.com/karlkuir
content/posts/2011-06-15-comentario.md,raw_url,http://diariodeunesclavo.blogspot.com/2011/05/cartas-desde-la-mazmorra-12.html
content/posts/2011-06-20-obediencia.md,raw_url,http://www.themasterandhisslave.com/
content/posts/2011-06-20-obediencia.md,raw_url,http://www.themasterandhisslave.com/2011/06/obedience/
content/posts/2011-07-05-bondagekid23.md,raw_url,http://fetlife.com/users/1775
content/posts/2011-07-24-avosbottes.md,raw_url,http://www.recon.com/avosbottes
content/posts/2011-07-30-renovacion-de-planeta-bdsm.md,raw_url,http://planetabdsm.com/
content/posts/2011-08-28-pride-de-tamage-en-ingles.md,raw_url,http://db.tt/Unf8WFC
content/posts/2011-08-28-pride-de-tamage-en-ingles.md,raw_url,http://db.tt/p1ZWxt8
content/posts/2011-09-02-desde-otro-angulo.md,raw_url,http://diariodeunesclavo.blogspot.com/2011/08/fdd-fetiches.html
content/posts/2011-09-04-que-esta-pasando-la-censura-gana.md,raw_url,https://fetlife.com/users/243028
content/posts/2011-09-04-que-esta-pasando-la-censura-gana.md,raw_url,http://googlebloggerclosesgayblogs.blogspot.com/
content/posts/2011-09-05-momificado.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-05-momificado.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-09-05-momificado.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-05-momificado.md,raw_url,http://www.xtube.com/watch.php?v=3bXXO-G257-
content/posts/2011-09-09-la-nueva-cara-de-esclavobotas302001.md,raw_url,http://www.sr-shop.es/
content/posts/2011-09-09-la-nueva-cara-de-esclavobotas302001.md,raw_url,https://fetlife.com/users/243028
content/posts/2011-09-11-604-dias-de-esclavitud-28-de-castidad.md,raw_url,http://perrodepresabdsm.blogspot.com/
content/posts/2011-09-11-604-dias-de-esclavitud-28-de-castidad.md,raw_url,http://diamoteamo.blogspot.com/
content/posts/2011-09-11-604-dias-de-esclavitud-28-de-castidad.md,raw_url,http://www.technoybdsm.com/
content/posts/2011-09-11-la-nueva-cara-de-esclavobotas302001-2.md,raw_url,http://www.sr-shop.es/
content/posts/2011-09-11-tagame-gigolo.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20gigolo.rar
content/posts/2011-09-12-la-identidad-de-un-perro-esclavo.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-12-la-identidad-de-un-perro-esclavo.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-09-12-la-identidad-de-un-perro-esclavo.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-12-la-identidad-de-un-perro-esclavo.md,raw_url,http://www.xtube.com/watch.php?v=Sevr9-G657-
content/posts/2011-09-13-fdd-atributos-2.md,raw_url,http://diariodeunesclavo.blogspot.com/2011/08/fdd-atributos.html
content/posts/2011-09-18-la-confesion.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20the%20confession.rar
content/posts/2011-09-19-encapuchado-y-esclavizado.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-19-encapuchado-y-esclavizado.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-09-19-encapuchado-y-esclavizado.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-19-encapuchado-y-esclavizado.md,raw_url,http://www.xtube.com/watch.php?v=QF946-G157-
content/posts/2011-09-24-617-dias-de-esclavitud-41-de-castidad.md,raw_url,https://fetlife.com/groups/1739/group_posts/1776168
content/posts/2011-09-25-kodama-un-nuevo-comic-de-tagame.md,raw_url,http://dl.dropbox.com/u/39613625/JAP%20kodama.rar
content/posts/2011-09-27-encapuchado-y-lamebotas.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-27-encapuchado-y-lamebotas.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-09-27-encapuchado-y-lamebotas.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-09-27-encapuchado-y-lamebotas.md,raw_url,http://www.xtube.com/watch.php?v=ijhjf-G457-
content/posts/2011-09-28-leatherldn.md,raw_url,http://www.recon.com/Leatherldn
content/posts/2011-10-02-tagame-zenith-en-japones.md,raw_url,http://dl.dropbox.com/u/39613625/JAP%20zenith.rar
content/posts/2011-10-03-encapuchado-y-lamiendo-botas.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-03-encapuchado-y-lamiendo-botas.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-10-03-encapuchado-y-lamiendo-botas.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-03-encapuchado-y-lamiendo-botas.md,raw_url,http://www.xtube.com/watch.php?v=6E8tM-G658-
content/posts/2011-10-05-perfiles-bondagerubmo.md,raw_url,http://www.recon.com/bondagerubmo
content/posts/2011-10-09-tagame-eclosion-en-japones.md,raw_url,http://dl.dropbox.com/u/39613625/eclosion.rar
content/posts/2011-10-10-estrenando-botas-negras.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-10-estrenando-botas-negras.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-10-10-estrenando-botas-negras.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-10-estrenando-botas-negras.md,raw_url,http://www.xtube.com/watch.php?v=cIJ8J-G358-
content/posts/2011-10-12-bgemadrid24.md,raw_url,http://www.recon.com/bgemadrid24
content/posts/2011-10-16-algo-inconcebible.md,raw_url,http://perrodepresabdsm.blogspot.com/
content/posts/2011-10-16-trap.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20trap.rar
content/posts/2011-10-17-nuevo-video.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-17-nuevo-video.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-10-17-nuevo-video.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-17-nuevo-video.md,raw_url,http://www.xtube.com/watch.php?v=zYm0Y-G558-
content/posts/2011-10-23-samurai-de-tagame.md,raw_url,http://dl.dropbox.com/u/39613625/samurai.rar
content/posts/2011-10-26-bondage77zh.md,raw_url,http://www.recon.com/bondage77zh
content/posts/2011-10-30-jujitsu-kyoshi.md,raw_url,http://dl.dropbox.com/u/39613625/JAP%20jujitsu%20kyoshi.rar
content/posts/2011-10-31-perro-en-cueros.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-31-perro-en-cueros.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-10-31-perro-en-cueros.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-10-31-perro-en-cueros.md,raw_url,http://www.xtube.com/watch.php?v=KX47S-G658-
content/posts/2011-11-02-greyhanke.md,raw_url,http://www.recon/greyhanke
content/posts/2011-11-06-arena-de-tagame.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20arena.rar
content/posts/2011-11-06-portada-fetichista.md,raw_url,http://uxxsmagazine.com/magazines.html
content/posts/2011-11-06-semana-leather-en-gran-canaria.md,raw_url,http://blackandblueparty.com/
content/posts/2011-11-09-subtoy76.md,raw_url,http://www.recon.com/subtoy76
content/posts/2011-11-13-tagame-masochist.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20the%20masochist.rar
content/posts/2011-11-14-botas-de-perro-ii.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-11-14-botas-de-perro-ii.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2011-11-14-botas-de-perro-ii.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2011-11-14-botas-de-perro-ii.md,raw_url,http://www.xtube.com/watch.php?v=GRrFL-G159-
content/posts/2011-11-16-perfiles-lthrglvd.md,raw_url,http://www.recon.com/lthrglvd
content/posts/2011-11-17-leather-el-video.md,raw_url,"http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=6,0,40,0"
content/posts/2011-11-17-leather-el-video.md,raw_url,http://1.gvt0.com/vi/9G352305LKU/0.jpg
content/posts/2011-11-17-leather-el-video.md,raw_url,http://www.youtube.com/v/9G352305LKU&fs=1&source=uds
content/posts/2011-11-17-leather-el-video.md,raw_url,http://www.youtube.com/v/9G352305LKU&fs=1&source=uds
content/posts/2011-11-20-tagame-gunji-1.md,raw_url,http://dl.dropbox.com/u/39613625/Gunji_01.rar
content/posts/2011-11-23-perfiles-leatherm57.md,raw_url,http://www.recon.com/leatherm57
content/posts/2011-11-27-tagame-gunji-2.md,raw_url,http://dl.dropbox.com/u/39613625/Gunji_02.rar
content/posts/2011-11-29-cartas-desde-la-mazmorra-25.md,raw_url,http://leathermusing.blogspot.com/
content/posts/2011-12-04-tagame-gunji-3.md,raw_url,http://dl.dropbox.com/u/39613625/Gunji_03.rar
content/posts/2011-12-07-perdiles-slvmscl.md,raw_url,http://www.recon.com/submscl
content/posts/2011-12-11-tagame-gunji-4.md,raw_url,http://dl.dropbox.com/u/39613625/Gunji_04.rar
content/posts/2011-12-14-actualizaciones-y-bloggueros.md,raw_url,http://denyingthumper.com/2011/11/28/oms-lessons/
content/posts/2011-12-18-tagame-gunji-5.md,raw_url,http://dl.dropbox.com/u/39613625/Gunji_05.rar
content/posts/2011-12-21-perfiles-leatherlive.md,raw_url,http://www.recon.com/leatherlive
content/posts/2011-12-25-el-oraculo-de-tagame.md,raw_url,http://dl.dropbox.com/u/39613625/ESP%20the%20oracle.rar
content/posts/2011-12-28-perfiles-cuiretbottesarras2.md,raw_url,http://www.recon.com/cuiretbottesarras2
content/posts/2012-01-01-el-trofeo-en-espanol.md,raw_url,http://dl.dropbox.com/u/39613625/ESP%20the%20trophy.rar
content/posts/2012-01-02-video-amordazado.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2012-01-02-video-amordazado.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2012-01-02-video-amordazado.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2012-01-02-video-amordazado.md,raw_url,http://www.xtube.com/watch.php?v=8W29c-G361-
content/posts/2012-01-03-cartas-desde-la-mazmorra-30.md,raw_url,http://www.leatherviews.com/
content/posts/2012-01-03-cartas-desde-la-mazmorra-30.md,raw_url,http://www.leatherviews.com/The%20Object.pdf
content/posts/2012-01-04-perfiles-cuirinchaps.md,raw_url,http://www.blogger.com/post-edit.g?blogID=9884350&postID=3093521334005273843
content/posts/2012-01-04-perfiles-cuirinchaps.md,raw_url,http://www.recon.com/cuirenchaps
content/posts/2012-01-08-do-you-remember.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20%20do%20you%20remember.rar
content/posts/2012-01-11-perfiles-tapegaggedboy.md,raw_url,http://www.recon.com/tapegaggedboy
content/posts/2012-01-15-sm-training-camp.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20sm%20training%20camp.rar
content/posts/2012-01-18-perfiles-swisslthr.md,raw_url,http://www.recon.com/swisslthr
content/posts/2012-01-22-tagame-unpatriotic-boy.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20the%20unpatriotic%20boy.rar
content/posts/2012-01-25-perfiles-leathercublon-1.md,raw_url,http://www.recon.com/leathercublon
content/posts/2012-01-29-tagame-beast-of-oe.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20the%20beast%20or%20oe.rar
content/posts/2012-02-05-tagame-dakota.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20the%20dakota.rar
content/posts/2012-02-08-un-nuevo-proyecto.md,raw_url,http://diariodeunesclavo.tumblr.com
content/posts/2012-02-12-dissolve-de-tagame-en-japones.md,raw_url,http://dl.dropbox.com/u/39613625/dissolve.rar
content/posts/2012-02-13-video-botas-de-perro.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2012-02-13-video-botas-de-perro.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=2071
content/posts/2012-02-13-video-botas-de-perro.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=2071
content/posts/2012-02-13-video-botas-de-perro.md,raw_url,http://www.xtube.com/watch.php?v=4p951-G262-
content/posts/2012-02-15-perfiles-leathercublon-4.md,raw_url,http://www.recon.com/leathercublon
content/posts/2012-02-18-nueva-tienda-en-el-yumbo.md,raw_url,http://www.boxerbcn.com/
content/posts/2012-02-22-perfiles-bootbuddy.md,raw_url,http://www.recon.com/bootbuddy
content/posts/2012-02-28-botas-marrones.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=9999
content/posts/2012-02-28-botas-marrones.md,raw_url,http://cdn1.static.xtube.com/embed/library.swf?vx=9999
content/posts/2012-02-28-botas-marrones.md,raw_url,http://cdn1.static.xtube.com/embed/scenes_player.swf?xv=9999
content/posts/2012-02-28-botas-marrones.md,raw_url,http://www.xtube.com/watch.php?v=Z4J5R-G762-
content/posts/2012-02-29-perfiles-londonrubberlad.md,raw_url,http://www.recon.com/londonrubberlad
content/posts/2012-03-09-dark-side.md,raw_url,http://dl.dropbox.com/u/39613625/The%20Dark%20Side.pdf
content/posts/2012-03-14-perfiles-baconboy.md,raw_url,http://www.recon.com/baconboy
content/posts/2012-03-21-perfiles-nkydungeon-i.md,raw_url,http://www.recon.com/nkydungeon
content/posts/2012-03-28-perfiles-el-esclavo-de-breecheskerl.md,raw_url,http://www.recon.com/breecheskerl
content/posts/2012-04-04-perfiles-leatherffdus.md,raw_url,http://www.recon.com/leatherffdus
content/posts/2012-04-08-demon-in-castle.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20demon%20in%20the%20castle%20dungeon.rar
content/posts/2012-04-11-perfiles-nkydungeon-ii.md,raw_url,http://www.recon.com/nkydungeon
content/posts/2012-04-18-perfiles-buffedup-i.md,raw_url,http://www.recon.com/buffedup
content/posts/2012-04-25-perfiles-davidinbondage.md,raw_url,https://fetlife.com/users/336196
content/posts/2012-05-23-perfiles-picman-1108.md,raw_url,http://www.flickr.com/photos/15732738@N05/
content/posts/2012-06-10-picman1108.md,raw_url,http://www.flickr.com/x/t/0188006/photos/15732738@N05/
content/posts/2012-06-10-revistas-bdsm-digitales.md,raw_url,http://bit.ly/K7U5xH
content/posts/2012-06-10-revistas-bdsm-digitales.md,raw_url,http://cuadernosbdsm.sadomania.net/cuadernos/CBDSMESPECIAL-03.pdf
content/posts/2012-06-14-perfiles-bondage77zh.md,raw_url,http://www.recon.com/bondage77zh
content/posts/2012-06-20-perfiles-eyed-i.md,raw_url,http://www.recon.com/eyed
content/posts/2012-07-01-competencia-de-blogs.md,raw_url,http://diariodeunesclavo.tumblr.com/
content/posts/2012-07-11-perfiles-eyed-3.md,raw_url,http://www.recon.com/eyed
content/posts/2012-07-18-perfiles-eyed-4.md,raw_url,http://www.recon.com/eyed
content/posts/2012-07-23-colin-davis-merece-una-visita.md,raw_url,http://www.colin-davis.com/
content/posts/2012-07-25-perfiles-eyed-5_25.md,raw_url,http://www.recon.com/eyed
content/posts/2012-08-01-perfiles-bootrest.md,raw_url,http://www.recon.com/bootrest
content/posts/2012-08-02-recon-en-espanol.md,raw_url,http://www.recon.com/
content/posts/2012-08-08-perfiles-bigritch.md,raw_url,http://www.recon.com/view_profile.aspx?id=440993
content/posts/2012-08-15-perfiles-divepup.md,raw_url,http://www.recon.com/divepup
content/posts/2012-08-15-recomendamos-diamoteamo.md,raw_url,http://diamoteamo.blogspot.com.es/
content/posts/2012-08-15-recomendamos-diamoteamo.md,raw_url,http://diamoteamo.blogspot.com.es/2012/08/sobre-la-castidad.html
content/posts/2012-08-17-945-dias-de-esclavitud-7-de-castidad_17.md,raw_url,http://www.themasterandhisslave.com/2012/08/identity-drift/
content/posts/2012-08-19-tagame-virtus-1.md,raw_url,http://dl.dropbox.com/u/39613625/virtus1.rar
content/posts/2012-08-22-perfiles-bostonblue.md,raw_url,http://www.recon.com/bostonblue
content/posts/2012-08-26-tagame-virtus-2.md,raw_url,http://dl.dropbox.com/u/39613625/virtus2.rar
content/posts/2012-08-29-perfiles-mtlsubboy76.md,raw_url,http://www.recon.com/mtlsubboy76
content/posts/2012-08-31-respuesta-varios-comentarios.md,raw_url,http://planetabdsm.com/es/77-oxballs
content/posts/2012-09-02-tagame-virtus-3.md,raw_url,http://dl.dropbox.com/u/39613625/virtus3.rar
content/posts/2012-09-05-perfiles-mtlsubboy76-ii.md,raw_url,http://www.recon.com/mtlsubboy76
content/posts/2012-09-09-tagame-virtus-4.md,raw_url,http://dl.dropbox.com/u/39613625/virtus4.rar
content/posts/2012-09-12-perfiles-bdsmbear.md,raw_url,http://www.recon.com/bdsmbear
content/posts/2012-09-16-tagame-sensei.md,raw_url,http://dl.dropbox.com/u/39613625/JAP%20sensei.rar
content/posts/2012-09-19-perfiles-boundandgag.md,raw_url,http://www.recon.com/boundandgag
content/posts/2012-09-23-tagame-sipow-35.md,raw_url,http://dl.dropbox.com/u/39613625/JAP%20sipow%2035.rar
content/posts/2012-09-26-perfiles-boundandgag_26.md,raw_url,http://www.recon.com/boundandgag
content/posts/2012-09-30-tagame-i-could-never-tell-you-i-love-you.md,raw_url,http://dl.dropbox.com/u/39613625/ENG%20i%20could%20never%20tell%20you%20that%20i%20love%20you.rar
content/posts/2012-10-02-dominacion-incluso-en-latex.md,raw_url,http://twohandstochoke.tumblr.com/
content/posts/2012-10-03-perfiles-ingearpb.md,raw_url,http://www.recon.com/ingearbp
content/posts/2012-10-10-perfiles-boundandgag.md,raw_url,http://www.recon.com/boundandgag
content/posts/2012-10-11-video-1000-dias-de-esclavitud.md,raw_url,"http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=6,0,40,0"
content/posts/2012-10-11-video-1000-dias-de-esclavitud.md,raw_url,"http://redirector.googlevideo.com/videoplayback?id%3Ddd278e268e0eebcf%26itag%3D5%26source%3Dblogger%26app%3Dblogger%26cmo%3Dsensitive_content%253Dyes%26ip%3D0.0.0.0%26ipbits%3D0%26expire%3D1352191853%26sparams%3Did,itag,source,ip,ipbits,expire%26signature%3D15A5F6B3409F352C179B853FED37709816B84471.45EE2B5DD6068F4C0F825770F8824B0B22875650%26key%3Dck1&iurl=http://video.google.com/ThumbnailServer2?app%3Dblogger%26contentid%3Ddd278e268e0eebcf%26offsetms%3D5000%26itag%3Dw160%26sigh%3DRSlZt9lbJn3xp06fbytuy-gLr6o&autoplay=0&ps=blogger"
content/posts/2012-10-11-video-1000-dias-de-esclavitud.md,raw_url,"http://redirector.googlevideo.com/videoplayback?id%3Ddd278e268e0eebcf%26itag%3D5%26source%3Dblogger%26app%3Dblogger%26cmo%3Dsensitive_content%253Dyes%26ip%3D0.0.0.0%26ipbits%3D0%26expire%3D1352191853%26sparams%3Did,itag,source,ip,ipbits,expire%26signature%3D15A5F6B3409F352C179B853FED37709816B84471.45EE2B5DD6068F4C0F825770F8824B0B22875650%26key%3Dck1&iurl=http://video.google.com/ThumbnailServer2?app%3Dblogger%26contentid%3Ddd278e268e0eebcf%26offsetms%3D5000%26itag%3Dw160%26sigh%3DRSlZt9lbJn3xp06fbytuy-gLr6o&autoplay=0&ps=blogger"
content/posts/2012-10-14-tageme-nightmare.md,raw_url,http://dl.dropbox.com/u/39613625/Gengoro%20Tagame%20-%20Nightmare.pdf
content/posts/2012-10-17-perfiles-boot-floripa.md,raw_url,http://www.flickr.com/photos/leatherboots/
content/posts/2012-10-19-un-ano-sin-amor-1.md,raw_url,"http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=6,0,40,0"
